train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,train_auroc,val_auroc,train_lr
0.6939777,0.6923562,0.5001619,0.546875,0.32980695,0.0,0.50000054,0.5,0.100003295
0.6936312,0.69314474,0.5015306,0.501094,0.3283699,8.715078e-05,0.5000428,0.5000221,0.100003295
0.69347936,0.6931698,0.5012592,0.5010702,0.3308711,0.0,0.5000838,0.5,0.100003295
0.69341826,0.69323313,0.5016639,0.5010702,0.32914087,0.0,0.5000611,0.5,0.100003295
0.69339454,0.6932292,0.5016711,0.5010702,0.33267957,0.0,0.5000953,0.5,0.100003295
0.6933822,0.693211,0.5018353,0.5010702,0.33349192,0.0,0.5003056,0.5,0.100003295
