train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,train_auroc,val_auroc,train_lr
0.6936935,0.69291127,0.5011188,0.546875,0.32901284,0.0,0.5,0.5,0.100003295
0.6934884,0.6931685,0.5011997,0.5010702,0.32796678,0.0,0.50000936,0.5,0.100003295
0.6934242,0.6932349,0.501452,0.5010702,0.3279453,0.0,0.5000042,0.5,0.100003295
0.69340277,0.6932348,0.5016687,0.5010702,0.330826,0.0,0.5000378,0.5,0.100003295
0.69339544,0.69321823,0.5014759,0.5010702,0.3301383,0.0,0.50007683,0.5,0.100003295
0.69339037,0.69321007,0.5017377,0.5010702,0.32931447,0.0,0.50004077,0.5,0.100003295
