train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,train_auroc,val_auroc,train_lr
0.71309483,0.69426924,0.5026732,0.453125,0.52659625,0.62329775,0.5027509,0.5,0.100003295
0.71309483,0.7142012,0.5026732,0.50033295,0.52659625,0.52727586,0.5027509,0.5002777,0.100003295
0.71309483,0.7142012,0.5026732,0.50033295,0.52659625,0.52727586,0.5027509,0.5002777,0.100003295
0.71309483,0.7142012,0.5026732,0.50033295,0.52659625,0.52727586,0.5027509,0.5002777,0.100003295
0.71309483,0.7142012,0.5026732,0.50033295,0.52659625,0.52727586,0.5027509,0.5002777,0.100003295
0.71309483,0.7142012,0.5026732,0.50033295,0.52659625,0.52727586,0.5027509,0.5002777,0.100003295
